text,x,y
"#BREAKING: Ontario's chief medical officer Dr. David Williams says to ""avoid all non-essential travel outside of Canada"" and the ""immediate suspension"" of all gatherings over 250 people because of the risks of #COVID19.  https://t.co/jzd9qgOyeh",9.532233,2.112372
"Just went to the supermarket

Full of food

10 people max 

Easy

What's wrong with where you dweebs live? 

#Covid_19",9.112957,1.3383619
"The #Covid_19 continues to spread, the travel industry takes a hit! Major Airlines drop #ticket prices by significant amounts.",7.105522,5.613173
"Coronavirus: EasyJet waives change fees as flights are cancelled:

Flexible policy applies until further notice

https://t.co/EMt4oYDhoF",7.504614,5.585605
"The global spread of the #COVID_19 pandemic and the accompanying sluggish market demand will limit the growth of #memory prices in 2H20, with #NAND_Flash prices potentially going into a decline !
https://t.co/yodpIht5mC
cc: @vladsavov @natashakhanhk @IanKingSky @LeenaRao @scurtsy",6.8668246,4.5679593
"#Covid-19 what is the flip side? Is physical shopping coming down and #ecommerce ommerce picking up? Online e-retailers will leverage this situation to their advantage, and it will be a sensible thing to do. 

https://t.co/umS0Tklb34",9.822637,5.502472
"@rte @rtenews Very clear and concise, brilliant information. I was at the supermarket at lunchtime and it is being treated like a holiday, children everywhere running around playing with each other in the aisles.  Parents need to take personal responsibil",11.561357,1.9287286
"We may have no food because we have no space to hoard tinned tuna. But we have 48 extra long rolls of recycled toilet paper. #DownUnder #loorollshortage #covid_19
.
.
.
TBH we were not buying out of panic it's our https://t.co/jH52BlGif4",10.518952,0.10175508
"Tulkoff is committed to taking the necessary safety to precautions to limit the spread of COVID-19. Therefore, we have temporarily suspended retail sales via our online store. We apologize for any inconvenience this may cause &amp; will keep you updated on the status of our store. https://t.co/BkAloYzjJg",10.049547,4.5316763
"In the chaos at the grocery store, I just saw a guy buy 20 2 liters of Diet Pepsi. #Covid_19",7.7926073,1.5983685
"Say it isnt so @ShopprsDrugMart!

#ShoppersDrugMart hikes prices beyond belief amid #coronavirus #pandemic https://t.co/bMOhv15Ng9 #Toronto #Ontario #Canada #ShoppersDrugMart #TP #COVID19 #COVID2019 #CoronavirusPandemic

@blogTO 

https://t.co/bIOzcUS2pB https://t.co/2KwdnHCUfk",7.860374,4.3502045
"#sriLankans making personal supermarket at home by buying everything in markets?no rice to buy in near local or supermarket when we ask why they said people brought 10-12 kilos due to #Covid_19 fear, seriously still only 2 cases y'all act like 200 infected, stupid as it best????? https://t.co/mw160vOe0C",8.884355,-0.15017495
"At first, I'll be honest I wasn't worried at all. Now after visiting the grocery store, seeing people panic and everybody with sanitizing wipes in their hand, I'm now beginning to fear #Covid_19.  #CoronaVirus #TysTakeToday",8.9089575,1.6185265
My last day of consumer lending training better not get cancelled tomorrow. #Covid_19,9.41891,3.0677893
@Johnson4Dallas @CityOfDallas It just takes 1 person at a party or a grocery store. But banning large gatherings is a start. Thank you. This virus is airborne and stays on surfaces so start cleaning the city like China and South Korea did. #dallas #dallas,9.681933,2.2010653
"We're concerned...please help us support our local businesses, many of whom have online shopping platforms. We will get through this!!
#CoronavirusPandemic #coronavirus #COVID2019 #Bellingham #pnw #localbusiness #ShopLocal https://t.co/c7FXyUEJZs",10.113798,5.0389805
"COVID-19 isn't the only thing altering shopping habits. Interesting article about how consumer behaviour is changing thanks to technology.

#shopping #technology #fintech 

https://t.co/sHGaxZN78J",9.524574,5.571112
How many @amazon warehouse workers die before they stop shipping stuff? How many of us will get #Covid_19 from the virus being transmitted by our deliveries? I wonder this but I'll probably keep ordering stuff to avoid going out to the store &amp; because consumer therapy is a thing.,9.464308,3.8222733
In times of crisis like #coronavirus I cant believe ppl are exploiting the public by marking up prices on masks and sanitizers! RIDICULOUS! This is how we are being governed! Everything is just about money !,5.7387314,2.242766
"On a serious note tho, why the hell are us guys having to go into work still and just casually deal with returns and customers in a retail workplace?? Like it genuinely makes sense to close down every shop/store except supermarkets for a while. #CoronaVirus",9.646067,3.52933
"@dexcom G6 integration enables insights from @Welldoc BlueStar, @Apple's rumored video #workout app

Also --&gt; #Consumer survey suggests declining #digitalhealth engagement; Iran's #Covid_19 app pulled from Play Store after #malware accusations
ht",8.816728,3.96339
"PSA: Despite the pandemic declaration &amp; increasing #Covid_19 cases in ?? there's no reason at all to panic (and stock up on food &amp; tissues)

Just keep calm &amp; follow the guidelines laid out by @KKMPutrajaya ?Always practice good hygiene &amp; avoid large/public gatherings if unwell https://t.co/Z71KcpAHvs",9.990422,1.5158889
Hey @realDonaldTrump you are creating a #CHAOS with the misinformation of #Covid_19 people is most easily to get sick of #stress than the #coronavirus they are leaving all supermarkets empty! Because of the fear!!? The #USA #Government has to STOP IT! @JoeBiden @BernieSanders,7.4335523,2.6980643
"As more people are being asked to self-isolate, theyre experiencing a big lifestyle shift. Last week we mentioned that companies offering fast home delivery - like Amazon - and home entertainment - like Netflix - had seen an increase in their stock prices. THREAD (2/6) #Covid_19",8.966717,5.7720685
I have never seen the parking lot of my neighbourhood grocery store full at 1028pm #Covid_19,8.442973,1.744016
"We've stuck all of our Covid-19 stories in one place including share prices reactions, data on previous pandemic products and cost estimates. We will update as our coverage continues. (Via @Vantageanalysis, @evaluatepharma data) #coronavirus https://t.co/qUE52T33k2",7.5119467,4.3386497
#Covid_19 #CoronavirusPandemic #CoronaOutbreak #TrumptheWorstPresidentEVER #coronavirus #BernieSanders @BernieSanders should drop out #2020election it's not time4 Revolution @JoeBiden is ready2day 2 lead. Ralph's grocery  store in Sherman Oaks CA 3/12/20 @KHOU @MSNBC @NYGovCuomo https://t.co/cKphn3OAUl,7.836386,2.383892
"Stocking up on supplies for your family?
Here's an easy way to ensure those who can't stock up can still access food.
#COVID2019 #covid19australia
#Coronavirus #coronavirusaustralia
https://t.co/aW0TpNkSUV",11.813986,1.1401459
"Me: at the grocery store now...just wanted to grab a few things for the weekend 

Husband: OK :)

Its because he knows he now has the tv to himself for a good solid two hours! Grocery store is jam packed and theres going to be a lot of money made by big corp tonight! #Covid_19",8.503442,1.9848871
"Selling face mask in wholesale and retail prices ....dm if interested...
Mind your health and keep off corona virus #coronavirusinKenya #Covid_19 #CoronavirusPandemic  #CoronaVirusUpdate #coronasafety #FaceMaskForSale #facemasksinkenya #facemaskinNairobi #facemasks #facemask https://t.co/8OmYYOU1n4",5.470745,2.5614333
"Absolutely beautiful day in #Portstewart today.

Now more than ever we need to support our local independent businesses in #Portstewart.  When you shop locally, it has far-reaching effects across the community. 

See you soon in Portstewart. https://t.co/ixtoSVIdqd",10.556357,4.4621973
Elderly people will be disproportionately affected by the virus. Please sign up to help deliver food and resources to people who will have a hard time getting them during this time of panic #Covid_19 #canceleverything #atlanta https://t.co/JG9YoO4i1M,11.343842,3.00053
He place youre going to catch the most germs......the grocery store.  No self distancing here!  Ugh! #Covid_19 #Hoarders #IDidNotBuyToiletPaper,8.211572,1.7421643
"You've seen higher prices for hand sanitizer since #coronavirus. Is that #pricegouging? Your airline, cruise line or wedding venue won't let you reschedule. What are your rights? And how to distinguish #COVID19 myths from truth Join me live on FB at 12:30pm for #Consumer Q&amp;A. https://t.co/iYgxM66vCj",5.726712,1.4691634
Report retailers or manufacturers colluding &amp;/or hoarding with intention to increase prices of consumer goods and take advantage of the COVID-19 case to Competition Authority Of Kenya - 0202779000/0202628233 or info@cak.go.ke https://t.co/m0QZgQHUcE,8.136593,4.597492
@furlotte_j How would you proposed that they stop people from hoarding TP? I prefer higher prices over being poked with a pointed stick #lordoftheflies #Covid_19,7.2562075,2.6023467
"As people stock up on food &amp; hygiene products, I'm reminded of the Building &amp; Loan scene in ""It's a Wonderful Life"".

Fear &amp; panic drove people to take more than they needed to.

In these times, might be difficult, but let's try not to take more than what we need.

1/

#Covid_19 https://t.co/x7Uh9lGtcP",9.511157,-0.21333967
Retails COVID-19 response is to scan sanitizer out for store use.,6.3627863,1.0028099
"Also, dont overbuy at the supermarket. Remember, were all in the same boat. Also, if you can donate non-perishables for your local food bank. If the schools close, make sure you see children, who depend on school meals to eat. They are our future. #NoOneGoesHungry #Covid_19",11.970104,1.7008741
"When this is all over, remember who put prices up and who gave help freely without pomp or PR.  

One of these groups deserve to be part of our community, one does not. 
#coronapocalypse #Covid_19",7.5800734,2.6043112
"If you still have any doubts about the intelligence level of mankind, go to the grocery store today or tomorrow. - #Covid_19 #COVID19 #CoronaOutbreak #coronapocalypse #CoronavirusPandemic @TuckerCarlson",8.05848,1.3130921
"6/N Cont'd list of who has contacted me to-date w/#COVID19 plans:
-Topgolf
-The Maryland Lottery
-another grocery store

Who has NOT contacted me OR my wife w/COVID-19 info, plans:
-OUR COMMERCIAL HEALTH PLANS #DoYourJob

Why?! #PublicHealth #coronavirus",8.126707,2.4013221
"Empty supermarket shelves to be expected real soon.
Best time to stock up
#coronavirusinKenya #Covid_19 #CoronavirusPandemic #CoronaVirusUpdate #coronainkenya https://t.co/uZ515150TF",9.667305,1.1065885
"Crude Oil prices rise slightly on Friday but sentiment remains weak as global demand evaporates from corona virus pandemic.
#WindsorBrokers #FX #Forex #Oil #Covid_19",6.3729224,4.1470013
"The coronavirus is doing more for this country than any president. Lowering airline prices, gas prices and no school. fuck this
COVID-19 for president 2020",6.988276,3.4089115
Good move by @JohnKeellsGroup actually the 1st supermarket in Srilanka to concern about everyone's safety... #lka #SriLanka #Covid_19 https://t.co/tdaqCm63D1,8.44538,0.49895352
"Folks, see when you stock up, buy some stuff and deposit it at your local food bank please

Thanks

#Covid_19 #coronavirusuk #panicbuying #shops #toiletpaper #foodbanks #UK",11.513342,1.061165
This month-old @Chiefs balloon sputtering about in a panic-filled supermarket seems like a good analogy for the sports world right now. #Covid_19 https://t.co/CJ1wGRoeSG,8.62597,0.7769501
"Grocery store almost entirely sold out of meat, so tonight Ive been forced, through sheer necessity, to make tonights chili con carne with organic grass fed veal. ? ? ? 
Tbh Im still trying to find a downside. ? 
#Coronaproblems #Covid_19  #99Problems #stockpilingtwats",11.06668,0.27628338
"Everyone: Buy toilet paper, stock up on food, keep a eye on the news
Me: As long as GameStop will be open on the 20th #AnimalCrossing #NewHorizons #coronavirus #AnimalCrossingNewHorizons https://t.co/dJiSBrtwzu",11.261811,-1.0040294
@NKdarin @MinVWS NL is 7-10 days behind Italy. Panic in supermarket has started like in Italy 7-10 days ago. Why not using Italy as lesson learnt and take more stringent measures immediately? Close schools immediately @MinPres @MinVWS !!!  #Covid_19 #COVI,8.753927,-1.6364352
"@RobJetten @ivanengelshoven If you do not immediately close schools, stop the supermarket panic, and ask people to stay home, I am afraid you can forget about culture for long long time. Please learn from the lesson of Italy. #coronavirusnl #Covid_19 #COV",8.691734,-1.6339594
Anyone else just chillin while everyone is panic buying cuz of the virus? I went to HEB earlier to get some laundry detergent and the whole place was PACKED. I felt so out of place just holding a bottle of soap while everyone else had carts full of food. #Covid_19 #chill,8.9540415,0.8209793
"Thanks to #COVID19 I am in self-quarantine at home. What a great time to do online shopping, eat a lot and gain weight ? #coronavirus #CoronavirusPandemic #selfisolating #SelfQuarantine",11.021378,1.3560826
Anyone feel like #Covid_19 is just a massive conspiracy created by supermarket chains and dry goods companies as a ploy to increase their 1st quarter revenues?,8.012752,3.7672715
I was at the grocery store trying to dodge all of the idiot panic buyers and all I could think about was @kevinbacon in Animal House.  #CoronaOutbreak #Covid_19 #panicbuying https://t.co/aKHnnov1KU,8.274669,1.0262593
supermarket in Staten Island no toilet paper/paper towels @ny1desk @NY1Newsat11 @POTUS supermarkets are suffering to supply to our citizens based on to many buying so others cannot.? @AlysiaStern @TreyDwag2020 #CoronaOutbreak @NYCMayor @NYGovCuomo #Covid_19 #panicbuying #Ny1pic https://t.co/RKqDmvZW19,7.914113,-0.43354008
"Why is toilet paper an urgent necessity right now??????? Like stock up on food water, why toiket paper?! #Covid_19",7.2053328,-1.1912178
"Went and braved Walmart...not too bad, and employees are working hard to make sure stuff stays in stock. Got ONLY WHAT I NEEDED, and spent about $40 on food for myself and Penny for over a week ?? #Covid_19 #dontbeanasshole",10.299561,0.8103858
"How to survive the Wuhan Virus: 1.) Stock up on months worth of toilet-paper, paper towels, medical gloves, medical supplies, food and water. 2.) Cut off all contact with boomers. 3.) Become OCD about washing your hands. 4.) Quit your job and become an agoraphobe. 5.) #Covid_19 https://t.co/wIP5Y4jPiE",9.861616,1.6623806
I now see why drones would come in handy for online shopping and delivery. #coronavirus,9.80127,5.251942
As I am doing my online grocery shopping theres no hand gel available. Not even on Amazon. But on EBay this is what I have found ????? #COVID_19uk #coronapocalypse #Covid_19 #CoronaOutbreak #CoronavirusPandemic #CoronaVirusUpdate https://t.co/7ObAkpEGeo,5.774497,1.0884209
OK. I will admit it. I'm fucking scared of the #Covid_19. I'm a college student and I work in a grocery store. I'm ok with classes being moved to online b/c I have the privilege of owning a laptop and paying for internet. But what I'm worried about is my job. 1/,9.222639,3.7581608
Be extra considerate towards you local grocery store clerks don't get to go home either they have to stick it out through this so you get your food. #coronapocalypse #Covid_19,7.673094,1.945154
"Perfect timing &amp; opportunity with the halt of intl trade, low oil prices, coming global recession for Lebanon to get its affairs in order, stabilize LL exchange rate, boost local substitutes&amp; collaborate with Diaspora for Financial Support #Covid_19 #?????_?????? #beirut #lebanon",6.806038,4.115813
"Hey ladies ??
I sale classy heels ? at affordable prices ? 

Nationwide Delivery at the shortest time possible  ?? ?  DM ?? 
 
#Buhari #CoronavirusPandemic #CoronaOutbreak #Covid_19 https://t.co/MUA1GiQtvx",9.249067,5.002835
"Overheard at the Supermarket, patrons unconcerned about safety measures. Buying wholeheartedly into 60% have to be infected line. Laughing about offering themselves up for infection. Will this have a dramatic effect on slowing spread? #FlattenTheCurve #UK #Covid_19",9.864471,2.0367405
"Easyjet have emailed customers informing them that no ""change charge"" will apply to consumers who wish to change travel plans due to the #coronavirus fears. 

You can contact our expert consumer advisors on 0808 164 6000 if you have any enquiries or issues ? https://t.co/FdapzTUP6F",7.6191564,5.4361
"Actual panic attacks over how many germs are on planes, and people just see the cheap prices and nothing else matters to them ? #Covid_19",7.1559806,5.564276
keep it classy Toronto.. ????https://t.co/NZvfm4ZzUt #covid19Canada #Covid_19 #Toronto,8.031774,2.236811
"Every grocery store right now:

#coronapocalypse #panicbuying #Covid_19 #coronavirus #CoronavirusPandemic #CoronaOutbreak #COVID19 https://t.co/S7xm1Kwbes",7.976397,2.0320988
We should demand food systems be socialized in such a way that pathogens this dangerous are kept from emerging in the first place. That will require reintegrating food production into the needs of rural communities first. https://t.co/YOW6IsQ728,11.532136,0.022469068
I had to go to the grocery store to pick up a few things today and it was insane. I hope everyone is enjoying their free preview of communism. #FeelTheBern #CoronavirusPandemic #Covid_19 #PresidentBiden #Trump2020 #maga #KAG2020 #MarchSadness,8.265425,0.732457
Getting to the grocery store after everyone else means well be eating all kinds of exotic rice Ive never heard of. #covid_19 #latetothegame https://t.co/PvcOVifLGM,10.469309,0.45400062
"Was just in the grocery store for over an hour, waiting in line.... made friends with the guy in line in front of us and he bought us ice cream (wrapped in individual packages, before you trolls hop on my tweet). #Covid_19 stories",7.927634,1.6659821
"Supermarket situations now in France. 
#coronavirus #Covid_19 #lockdown 
#France https://t.co/zM6LUFKJIJ",8.133567,0.63241076
"@cmclymer Worked retail for years. While I have umpteen customer horror stories, the ones I remember the most were the kind ones. The people at the store are not to blame for others hoarding toilet paper or canned corn. These people are working and riskin",9.412607,-0.8760375
"If you would like some clear &amp; concise #Covid_19 info, this article highlights everything nicely. Not acting in a frenzied fashion &amp; abiding by misinformation is also helpful, as an added extra stop panic buying all the food in your local shops pls xoxo
 https://t.co/COppEcu3Lm",10.280756,1.1707383
Well I finally set up my work from home office and almost got into a fight over toilet paper  at the grocery store today. Im finally in the right frame of mind for the pandemic! #coronapocalypse #Covid_19 #ToiletPaperApocalypse,6.8859186,-0.3942065
"My mom just sent me a picture of empty toilet paper shelves at the grocery store and I truly TRULY dont understand why everyone is hoarding this stuff as if their entire household has suddenly gotten explosive diarrhea 
#Covid_19",7.170541,-0.86298645
While you're dooms day shopping don't forget to donate to your local food bank! A lot of low income jobs are about to become even more precarious. Think of how scared you would be if you couldn't afford to panic shop #covid19Canada #Covid_19 #coronavirus,10.589978,1.4228411
@AlbertSamaha @BuzzFeedNews This was my supermarket  earlier rice then pasta  #panicbuying  #Sainsburys #rice #pasta #Covid_19 #coronavirus https://t.co/ytddewaKwI,8.890337,-0.84606355
"i sneezed in line at the grocery store and this lady wearing gloves and a mask stares at me and JUMPS back, points at me and yells COVID! SHE HAS COVID like bitch no i got allergies. #Covid_19 #coronatime #corona",7.038374,1.3589977
To the lady prepping for #Covid_19 at the grocery store with 3 boxes of wine (but seriously... maybe some food to go with that alcohol) https://t.co/opFKB7Z2T5,7.7275295,1.0965418
"Fam, while youre WFH today, call your representatives today and demand they pass the #FamiliesFirst COVID-19 bill.

- Free testing
- 14 days paid sick leave
- 3 months paid family leave
- Expanded unemployment insurance &amp; food security
- Medicaid funds

(202) 224-3121",12.441428,3.0527341
"Long queues everywhere, even at the local Asian grocery store , there is a huge ass line with empty shelves. There is a scramble for anything dry storable foods.

Kwani mimi ni nini sijaambiwa ? 
#Covid_19 https://t.co/jjcxbAjNDe",9.79464,0.6607336
"Call your representatives today &amp; demand they pass the #FamiliesFirst #coronavirus bill. It includes

-free testing (tho we dont have tests)
-14 days paid sick leave
-3 months paid family leave
-expanded unemployment insurance &amp; food security
-Medicaid funds

212-224-3121",12.417807,3.0764503
@zoom_us tell me your website is wrong and that you havent increased prices 10x since yesterday. Because otherwise what was $19.99/month yesterday is now $199.90/month today #pricegouging during a crisis isnt cool #Covid_19,6.8965936,4.855271
what about reserving an hour or 2 of supermarket opening times just for the elderly? even 1 day a week? could be an idea to give them a chance to do their shopping before the panic buyers swoop in #stoppanicbuying #Covid_19 #COVID2019IRELAND,11.242583,3.7468176
"If youre going to go and panic buy and strip shelves bare of basic food items, please leave something in the food bank collection points. 

There are people who dont have the disposable income available to fill their cupboards.

#Covid_19 #Corona #Coronavirus",11.322916,1.0023423
"there's not a group for acton yet but if you're in #northacton or know someone there who is elderly/disabled/immunocompromised i don't have a car but i can definitely get to the supermarket for you 

#coronavirus #Covid_19 https://t.co/b6yLEoqqPg",11.332849,2.9545374
"what were not gonna do is be rude to grocery store employees who have no control over the what the store runs out of or how many staff are working at a time, who have no paid sick leave or insurance, and who are exposed to 100s of people a day #CoronaVirusMichigan",9.124633,2.8231068
"#Oil vs #coronavirus: How will #Gulf economies fare? A double shock of #Covid_19 and falling oil prices brings the spectre of recession to the Gulf, while efforts to diversify economies are being derailed https://t.co/sTYBxCyeB8 #OilPriceCrash https://t.co/wRRfCV0yN8",6.572918,4.1094832
"When at the shops over the weekend, to either buy your usual weekly shop, or to panic buy if you are that way inclined. Please buy an additional food item (or more if you can afford ) and donate to a food bank. #COVID_19 #foodbanks #panicbuying @TrussellTrust @birmingham_live https://t.co/hpRZAWnJiZ",10.331758,-0.49049217
ireland produces so much food we have to export most of it. STOP STOCK PILING! covid 19 isnt going to interrupt the stocking of shelves. think of the elderly in ur community who need help and dont have the luxury of getting to the shops as conveniently.,8.730453,-0.47259644
"Decided to use the grocery store pickup at Kroger to be on the safe side, for me, the older people AND the employees. #Covid_19",8.848052,2.28298
"Possible #Covid_19 impact on food systems in developing countries. Based on Ebola experience, expect rising food prices, supply/transport issues, possible disruptions to farm activity. It's 2nd-order stuff, but important for people on margin. https://t.co/8DsDZirJby",11.38993,-0.091987334
PSA: DONT BE RUDE TO GROCERY STORE WORKERS BECAUSE THE STORE IS OUT OF A PRODUCT. WE DO NOT CONTROL THOSE THINGS AND WE ARE JUST AS FRUSTRATED. #Covid_19,8.961017,2.3189335
"#Covid_19 #covid19Canada #CoronaVirusUpdate NHL season suspended, World figure skating championships in Montreal canceled, Indoor activities canceled, Pool and Library will be closed and no toilet paper in supermarket ....",8.300697,2.23962
"I kinda understand people stocking up food but I don't understand why people stock toilet papers!! Besides, check @amazon,  THERE IS NO BIDET LEFT.  people cannot stock toilet papers seem to buy all bidets on Amazon.
#coronavirus #coronapocalypse #COVID2019",7.35386,-1.1786425
My grocery store. French's fried onions legit the only thing available. #Covid_19 #CoronavirusPandemic #CoronaOutbreak #CoronaVirusUpdate #coronavirus #COVID https://t.co/0RUCpLQLdY,7.7493005,1.7661984
"#toiletpapercrisis #toiletpaper #ToiletPaperPanic #ToiletPaperEmergency Went to small organic grocery store to get some food. Well, this never gets old ? Toilet paper grocery shopping, new activity for lots of Americans. Those rolls go for $3-4 per piece
#coronavirus #Covid_19 https://t.co/Zbl3c9qGL0",6.7203746,-0.6306648
"mga adik sa Shopee, Lazada, or online shopping wag muna order ng non important items o kaartehan unless for hygiene, healthcare reasons. prioritize actually important items than vanity and just plain add to cart boredom. #Covid_19 #CoronavirusPandemic #coronavirus",9.84135,4.939294
"Just been to my local @Tesco this is an example of 2 areas in the shop, not including the baby isle, pain relief, dried food tinned, also frozen foods werent overly stocked.
Lets hope the rest of us who havent stock piled, dont get quarantined! #dontbeselfish #Covid_19 #uk https://t.co/9LqVqUNQIv",10.310172,0.97741985
Y'all can stock up on canned food. I'ma stock up on frozen pizza. #coronavirus,11.319587,0.49752113
SUPERMARKET IN BARCELONA | SAKURAS innocent REACTION https://t.co/MSufM8zjiH via @YouTube #Barcelona #Catalunya #Covid_19 #Espanacoronavirus,8.127054,0.38832152
"So the US govt buying oil (drives prices up) is good for a few days - not months. And he says that helps Americans. Like charging tariffs. 

What a freaking idiot. #Covid_19",6.227894,4.0414305
As this is going please remember to donate to the food banks as some people will not have the money to go out and stock up #Covid_19 #donatetofoodbank,12.433997,1.1162975
"Me: Did you go to the grocery store just to buy apple pie and ice cream?
Dad: No.
Me: Are you certain?
Dad: No; I didnt. I bought the apple pie and ice cream so it didnt look like I bought just fruit.

#shittheoldmansays #movingarijobena #COVID2019",8.429727,1.3702884
"Empare y3n!  but we for protect wanna body first. Sanitizers prices sky rocketing,  lol???
#CoronaOutbreak #Covid_19 #CoronaVirusUpdate #GhanaWeDey  #CoronaVirusUpdate #CoronaOutbreak #Ghana #JayElectronica https://t.co/WGkIPC9yv5",9.619318,1.426812
everyone panicking at the grocery store tonight has clearly never gone shopping before a hurricane ?? #hunkerdown #covid_19 #hurricanecorona #coronavirus,8.772457,1.2263697
"Your local food banks are going to be in high demand for the foreseeable future. Please donate to them if you can.

#Covid_19 #donate #KindnessMatters",12.455279,1.1589196
Everybody is being so extra about the Corona Virus. My supermarket was so packed the line went all the way down to the back aisle. Wash your hands. It's not the apocalypse. #Covid_19,8.403438,1.393241
"Coming home in the front seat of a maxi, I overheard the driver telling the other front seat passenger (no I wasn't maccoing, I was in de middle)...

""XYZ Supermarket have their toilet paper selling at $246 for 24 right now""

#Covid_19",6.892925,-0.76676077
"""My uncle in Hong Kong called to ask about our situation here and told us to stock up some food as the situation in China was bad, and it would eventually get worse here too,"" said a typist in Penampang. https://t.co/nvx3tltuqX",10.311147,-1.4755634
@spaceangel1964 Heading out to a supermarket now as my fridge is almost empty - hoping theres something on the shelves for me ? will get something for the #FoodbankFriday of whatever I can too #Covid_19 ? https://t.co/REDLDqBqel,11.050585,0.89717776
Working at the grocery store the past couple of days I've come to accept something I've long feared to be true:  Humans are innately stupid.  #Covid_19 #panicbuying #HamOnt,8.663197,0.44473815
"I work in a grocery store , please be kind to staff and customers.  If you see someone struggling please help , this panic is scaring the shit out of people !   Remember you rely on us to get your food if we close you are screwed BE KIND &amp; WASH YOUR HANDS #Covid_19 #Coronavirus",9.4138775,1.5828815
"In all my years of retail, I have never seen anything like today at my store. You guys know I work at a very popular grocery store, and I can never thank my crew enough for what they endured today. I will make it up to them with food, but damn guys. DAMN! #Covid_19",9.051558,2.115069
"What to stock up on for coronavirus: Food, supplies to buy for COVID-19 outbreak | https://t.co/KpUqGnBTKj https://t.co/TpwYeY6vnL",11.090608,1.0636322
"If youd like to contract #Covid_19, head to your nearest grocery store and stock up right now",7.9954715,2.097318
"Dirty bird at grocery store just bought last dozen or so jars of mayonnaise at once, leaving me to ask where all my canned tuna fish is gonna get lube. Adding olive oil is good for stretching out remaining mayo but only goes so far.
#preppers #coronavirus #covid19US #Stretching",6.231258,0.40869656
#Covid_19 #Xmas come early everywhere closed #supermarket shelves empty #army on streets #CoronaOutbreak #football cancelled for one month #coronovirusuk  families can be together for 1 #month #fooddeliveries #soapandwater @marc0polomints @ranvir01 @AmyColeNews @ShobnaGulati,8.036778,2.683863
"There's no need for #PanicBuying, we've got KWIKY Hand Sanitizer and Isopropyl Alcohol Wipes available on our Canadian retail store - https://t.co/4xbwrHVqwf 
#coronavirus #covid19Canada #Canada https://t.co/6La3ynksyE",6.238997,0.4860709
TFW you accidentally buy clear soda pretending to be sparkling water because the grocery store is a nightmare. #Covid_19,7.6236596,1.5723654
"The line up at my grocery store went all the way around 3 walls. I was just doing my normal groceries, and there was no bread or toilet paper. Theres barely any meat. The frozen food shave been raided. Its like this all@over town. Theres been a single case here. #coronavirus",7.8459415,-0.30245933
It just occurred to me that i probably ought to stock up on cat food and cat litter #coronavirus,11.310205,-0.8261736
Ive seen Teala Dunn being sad on her snapchat bc Brandy Melville is closed bc of Coronavirus. AHAHAHAH I cant even go to the supermarket bc Im in quarantine. How funny is that ????????????????#Covid_19 #CoronaOutbreak,7.6993537,1.2694808
I work 40+ hr weeks and I still dont have enough money to stock up on food. Im petrified that I will run out of food because the government think its acceptable to pay apprentices £3.90 p/hr and call it liveable. I have a house to pay for but I cant feed myself. #coronavirus,11.823627,1.2893078
"So. To add panic to your already anxious heart, Scott's coworkers sister in law works at the Pentagon and says next week, point of sales will cease. Meaning no more purchasing from stores or food or gas places. For a month. Terrified yet? Me too. #Covid_19",9.468399,-0.14247511
"Due to the recent #Covid_19 virus and the lack of toilet rolls available I will be selling these premium toilet rolls. 

Please DM for prices. https://t.co/kTXifvMpvZ",6.4637437,-0.5784223
Charging exorbitant prices for sanitizers/masks when its a need of hour for peoples safety isnt any business opportunity. Its really a condemnable deed. Let us contribute towards alleviating the cause rather than being part of the cause. #coronavirusinindia #Covid_19,5.6274223,2.2112074
"Ive never seen such a thing. A packed grocery store with empty aisles. God Help us all ??
#Covid_19 #coronapocalypse",7.5782905,1.3789539
grocery store employees today ? #Covid_19 https://t.co/CrcdKDDUYW,8.890792,2.5482194
Gonna start a go fund me so instead of going to work I can wait in line at the grocery store. #Covid_19,8.067988,2.058418
The government of Vietnam has responded to the #coronavirus pandemic by offering free and healthy meals for people in quarantine areas and free groceries and necessities for entire neighborhoods in lockdown. ? https://t.co/y1ScRPamAf,11.307568,0.6954722
"This is the start of the apocalypse. 

No money, no food, catastrophic deaths, barren streets, travel halted, world governments acting unilaterally, panic everywhere. 

#Covid_19 #coronavirus #CoronavirusPandemic 

We need real leadership.",8.701022,1.293904
"? URGENT ?

W/ the hysteria re #Covid_19, Im anxious that my partner and I wont make it to our home in NM if we wait til may

We _need_ to go in a week to be safe. Airline prices have _shot_ up.

Please share this to help us out!

#TransCrowdFund

cash/venmo: @/$ bullshetvik https://t.co/M0vkPn55Qp",7.1214414,5.6126356
"Covid-19 force us to use online video conference/call for

-classes
-meeting

Upcoming
-shopping
-hangout",9.200639,5.193688
"As the grocery store shelfs become bare, I bet all those health nuts are loving that processed food shelf life now.?

#Covid_19 #coronapocalypse #grocerystores #panicbuying",10.291976,0.5610182
Check out what I found. 3 x CAREX 333ml Unicorn Magic Antibacterial Hand Wash Gel Anti Bacterial Flu  https://t.co/YqVU7tIYmh via @eBay_UK #antibacterial #handgel #gel #coronavirus #protection #shop #online #shopping,5.7752857,1.0474619
Check out what I found. 3x CAREX 333ml Antibacterial Hand Wash Gel Anti Bacterial Flu Fun Edition  https://t.co/3U1FSFctr6 via @eBay_UK #antibacterial #handgel #gel #coronavirus #protection #shop #online #shopping,5.7837563,1.038057
